		Lht1	Lfk1
14/04/2022	06:54:43	0	0
14/04/2022	06:56:09	0	0
14/04/2022	06:57:36	0	0
14/04/2022	06:59:02	0	0
14/04/2022	07:00:28	0	0
14/04/2022	07:01:55	0	0
14/04/2022	07:03:21	0	0
14/04/2022	07:04:48	0	0
14/04/2022	07:06:14	0	0
14/04/2022	07:07:40	0	0
14/04/2022	07:09:07	0	0
14/04/2022	07:10:33	0	0
14/04/2022	07:12:00	0	0
14/04/2022	07:13:26	0	0
14/04/2022	07:14:52	0	0
14/04/2022	07:16:19	0	0
14/04/2022	07:17:45	0	0
14/04/2022	07:19:12	0	0
14/04/2022	07:20:38	0	0
14/04/2022	07:22:04	0	0
14/04/2022	07:23:31	0	0
14/04/2022	07:24:57	0	0
14/04/2022	07:26:24	0	0
14/04/2022	07:27:50	0	0
14/04/2022	07:29:16	0	0
14/04/2022	07:30:43	0	0
14/04/2022	07:32:09	0	0
14/04/2022	07:33:36	0	0
14/04/2022	07:35:02	0	0
14/04/2022	07:36:28	0	0
14/04/2022	07:37:55	0	0
14/04/2022	07:39:21	0	0
14/04/2022	07:40:48	0	0
14/04/2022	07:42:14	0	0
14/04/2022	07:43:40	0	0
14/04/2022	07:45:07	0	0
14/04/2022	07:46:33	0	0
14/04/2022	07:48:00	0	0
14/04/2022	07:49:26	0	0
14/04/2022	07:50:52	0	0
14/04/2022	07:52:19	0	0
14/04/2022	07:53:45	0	0
14/04/2022	07:55:12	0	0
14/04/2022	07:56:38	0	0
14/04/2022	07:58:04	0	0
14/04/2022	07:59:31	0	0
14/04/2022	08:00:57	0	0
14/04/2022	08:02:24	0	0
14/04/2022	08:03:50	0	0
14/04/2022	08:05:16	0	0
14/04/2022	08:06:43	0	0
14/04/2022	08:08:09	0	0
14/04/2022	08:09:36	0	0
14/04/2022	08:11:02	0	0
14/04/2022	08:12:28	0	0
14/04/2022	08:13:55	0	0
14/04/2022	08:15:21	0	0
14/04/2022	08:16:48	0	0
14/04/2022	08:18:14	0	0
14/04/2022	08:19:40	0	0
14/04/2022	08:21:07	0	0
14/04/2022	08:22:33	0	0
14/04/2022	08:24:00	0	0
14/04/2022	08:25:26	0	0
14/04/2022	08:26:52	0	0
14/04/2022	08:28:19	0	0
14/04/2022	08:29:45	0	0
14/04/2022	08:31:12	0	0
14/04/2022	08:32:38	0	0
14/04/2022	08:34:04	0	0
14/04/2022	08:35:31	0	0
14/04/2022	08:36:57	0	0
14/04/2022	08:38:24	0	0
14/04/2022	08:39:50	0	0
14/04/2022	08:41:16	0	0
14/04/2022	08:42:43	0	0
14/04/2022	08:44:09	0	0
14/04/2022	08:45:36	0	0
14/04/2022	08:47:02	0	0
14/04/2022	08:48:28	0	0
14/04/2022	08:49:55	0	0
14/04/2022	08:51:21	0	0
14/04/2022	08:52:48	0	0
14/04/2022	08:54:14	0	0
14/04/2022	08:55:40	0	0
14/04/2022	08:57:07	0	0
14/04/2022	08:58:33	0	0
14/04/2022	09:00:00	0	0
14/04/2022	09:01:26	0	0
14/04/2022	09:02:52	0	0
14/04/2022	09:04:19	0	0
14/04/2022	09:05:45	0	0
14/04/2022	09:07:12	0	0
14/04/2022	09:08:38	0	0
14/04/2022	09:10:04	0	0
14/04/2022	09:11:31	0	0
14/04/2022	09:12:57	0	0
14/04/2022	09:14:24	0	0
14/04/2022	09:15:50	0	0
14/04/2022	09:17:16	0	0
14/04/2022	09:18:43	0	0
14/04/2022	09:20:09	0	0
14/04/2022	09:21:36	0	0
14/04/2022	09:23:02	0	0
14/04/2022	09:24:28	0	0
14/04/2022	09:25:55	0	0
14/04/2022	09:27:21	0	0
14/04/2022	09:28:48	0	0
14/04/2022	09:30:14	0	0
14/04/2022	09:31:40	0	0
14/04/2022	09:33:07	0	0
14/04/2022	09:34:33	0	0
14/04/2022	09:36:00	0	0
14/04/2022	09:37:26	0	0
14/04/2022	09:38:52	0	0
14/04/2022	09:40:19	0	0
14/04/2022	09:41:45	0	0
14/04/2022	09:43:12	0	0
14/04/2022	09:44:38	0	0
14/04/2022	09:46:04	0	0
14/04/2022	09:47:31	0	0
14/04/2022	09:48:57	0	0
14/04/2022	09:50:24	0	0
14/04/2022	09:51:50	0	0
14/04/2022	09:53:16	0	0
14/04/2022	09:54:43	0	0
14/04/2022	09:56:09	0	0
14/04/2022	09:57:36	0	0
14/04/2022	09:59:02	0	0
14/04/2022	10:00:28	0	0
14/04/2022	10:01:55	0	0
14/04/2022	10:03:21	0	0
14/04/2022	10:04:48	0	0
14/04/2022	10:06:14	0	0
14/04/2022	10:07:40	0	0
14/04/2022	10:09:07	0	0
14/04/2022	10:10:33	0	0
14/04/2022	10:12:00	0	0
14/04/2022	10:13:26	0	0
14/04/2022	10:14:52	0	0
14/04/2022	10:16:19	0	0
14/04/2022	10:17:45	0	0
14/04/2022	10:19:12	0	0
14/04/2022	10:20:38	0	0
14/04/2022	10:22:04	0	0
14/04/2022	10:23:31	0	0
14/04/2022	10:24:57	0	0
14/04/2022	10:26:24	0	0
14/04/2022	10:27:50	0	0
14/04/2022	10:29:16	0	0
14/04/2022	10:30:43	0	0
14/04/2022	10:32:09	0	0
14/04/2022	10:33:36	0	0
14/04/2022	10:35:02	0	0
14/04/2022	10:36:28	0	0
14/04/2022	10:37:55	0	0
14/04/2022	10:39:21	0	0
14/04/2022	10:40:48	0	0
14/04/2022	10:42:14	0	0
14/04/2022	10:43:40	0	0
14/04/2022	10:45:07	0	0
14/04/2022	10:46:33	0	0
14/04/2022	10:48:00	0	0
14/04/2022	10:49:26	0	0
14/04/2022	10:50:52	0	0
14/04/2022	10:52:19	0	0
14/04/2022	10:53:45	0	0
14/04/2022	10:55:12	0	0
14/04/2022	10:56:38	0	0
14/04/2022	10:58:04	0	0
14/04/2022	10:59:31	0	0
14/04/2022	11:00:57	0	0
14/04/2022	11:02:24	0	0
14/04/2022	11:03:50	0	0
14/04/2022	11:05:16	0	0
14/04/2022	11:06:43	0	0
14/04/2022	11:08:09	0	0
14/04/2022	11:09:36	0	0
14/04/2022	11:11:02	0	0
14/04/2022	11:12:28	0	0
14/04/2022	11:13:55	0	0
14/04/2022	11:15:21	0	0
14/04/2022	11:16:48	0	0
14/04/2022	11:18:14	0	0
14/04/2022	11:19:40	0	0
14/04/2022	11:21:07	0	0
14/04/2022	11:22:33	0	0
14/04/2022	11:24:00	0	0
14/04/2022	11:25:26	0	0
14/04/2022	11:26:52	0	0
14/04/2022	11:28:19	0	0
14/04/2022	11:29:45	0	0
14/04/2022	11:31:12	0	0
14/04/2022	11:32:38	0	0
14/04/2022	11:34:04	0	0
14/04/2022	11:35:31	0	0
14/04/2022	11:36:57	0	0
14/04/2022	11:38:24	0	0
14/04/2022	11:39:50	0	0
14/04/2022	11:41:16	0	0
14/04/2022	11:42:43	0	0
14/04/2022	11:44:09	0	0
14/04/2022	11:45:36	0	0
14/04/2022	11:47:02	0	0
14/04/2022	11:48:28	0	0
14/04/2022	11:49:55	0	0
14/04/2022	11:51:21	0	0
14/04/2022	11:52:48	0	0
14/04/2022	11:54:14	0	0
14/04/2022	11:55:40	0	0
14/04/2022	11:57:07	0	0
14/04/2022	11:58:33	0	0
14/04/2022	12:00:00	0	0
14/04/2022	12:01:26	0	0
14/04/2022	12:02:52	0	0
14/04/2022	12:04:19	0	0
14/04/2022	12:05:45	0	0
14/04/2022	12:07:12	0	0
14/04/2022	12:08:38	0	0
14/04/2022	12:10:04	0	0
14/04/2022	12:11:31	0	0
14/04/2022	12:12:57	0	0
14/04/2022	12:14:24	0	0
14/04/2022	12:15:50	0	0
14/04/2022	12:17:16	0	0
14/04/2022	12:18:43	0	0
14/04/2022	12:20:09	0	0
14/04/2022	12:21:36	0	0
14/04/2022	12:23:02	0	0
14/04/2022	12:24:28	0	0
14/04/2022	12:25:55	0	0
14/04/2022	12:27:21	0	0
14/04/2022	12:28:48	0	0
14/04/2022	12:30:14	0	0
14/04/2022	12:31:40	0	0
14/04/2022	12:33:07	0	0
14/04/2022	12:34:33	0	0
14/04/2022	12:36:00	0	0
14/04/2022	12:37:26	0	0
14/04/2022	12:38:52	0	0
14/04/2022	12:40:19	0	0
14/04/2022	12:41:45	0	0
14/04/2022	12:43:12	0	0
14/04/2022	12:44:38	0	0
14/04/2022	12:46:04	0	0
14/04/2022	12:47:31	0	0
14/04/2022	12:48:57	0	0
14/04/2022	12:50:24	0	0
14/04/2022	12:51:50	0	0
14/04/2022	12:53:16	0	0
14/04/2022	12:54:43	0	0
14/04/2022	12:56:09	0	0
14/04/2022	12:57:36	0	0
14/04/2022	12:59:02	0	0
14/04/2022	13:00:28	0	0
14/04/2022	13:01:55	0	0
14/04/2022	13:03:21	0	0
14/04/2022	13:04:48	0	0
14/04/2022	13:06:14	0	0
14/04/2022	13:07:40	0	0
14/04/2022	13:09:07	0	0
14/04/2022	13:10:33	0	0
14/04/2022	13:12:00	0	0
14/04/2022	13:13:26	0	0
14/04/2022	13:14:52	0	0
14/04/2022	13:16:19	0	0
14/04/2022	13:17:45	0	0
14/04/2022	13:19:12	0	0
14/04/2022	13:20:38	0	0
14/04/2022	13:22:04	0	0
14/04/2022	13:23:31	0	0
14/04/2022	13:24:57	0	0
14/04/2022	13:26:24	0	0
14/04/2022	13:27:50	0	0
14/04/2022	13:29:16	0	0
14/04/2022	13:30:43	0	0
14/04/2022	13:32:09	0	0
14/04/2022	13:33:36	0	0
14/04/2022	13:35:02	0	0
14/04/2022	13:36:28	0	0
14/04/2022	13:37:55	0	0
14/04/2022	13:39:21	0	0
14/04/2022	13:40:48	0	0
14/04/2022	13:42:14	0	0
14/04/2022	13:43:40	0	0
14/04/2022	13:45:07	0	0
14/04/2022	13:46:33	0	0
14/04/2022	13:48:00	0	0
14/04/2022	13:49:26	0	0
14/04/2022	13:50:52	0	0
14/04/2022	13:52:19	0	0
14/04/2022	13:53:45	0	0
14/04/2022	13:55:12	0	0
14/04/2022	13:56:38	0	0
14/04/2022	13:58:04	0	0
14/04/2022	13:59:31	0	0
14/04/2022	14:00:57	0	0
14/04/2022	14:02:24	0	0
14/04/2022	14:03:50	0	0
14/04/2022	14:05:16	0	0
14/04/2022	14:06:43	0	0
14/04/2022	14:08:09	0	0
14/04/2022	14:09:36	0	0
14/04/2022	14:11:02	0	0
14/04/2022	14:12:28	0	0
14/04/2022	14:13:55	0	0
14/04/2022	14:15:21	0	0
14/04/2022	14:16:48	0	0
14/04/2022	14:18:14	0	0
14/04/2022	14:19:40	0	0
14/04/2022	14:21:07	0	0
14/04/2022	14:22:33	0	0
14/04/2022	14:24:00	0	0
14/04/2022	14:25:26	0	0
14/04/2022	14:26:52	0	0
14/04/2022	14:28:19	0	0
14/04/2022	14:29:45	0	0
14/04/2022	14:31:12	0	0
14/04/2022	14:32:38	0	0
14/04/2022	14:34:04	0	0
14/04/2022	14:35:31	0	0
14/04/2022	14:36:57	0	0
14/04/2022	14:38:24	0	0
14/04/2022	14:39:50	0	0
14/04/2022	14:41:16	0	0
14/04/2022	14:42:43	0	0
14/04/2022	14:44:09	0	0
14/04/2022	14:45:36	0	0
14/04/2022	14:47:02	0	0
14/04/2022	14:48:28	0	0
14/04/2022	14:49:55	1	0
14/04/2022	14:51:21	0	0
14/04/2022	14:52:48	0	0
14/04/2022	14:54:14	0	0
14/04/2022	14:55:40	0	0
14/04/2022	14:57:07	0	0
14/04/2022	14:58:33	0	0
14/04/2022	15:00:00	0	0
14/04/2022	15:01:26	0	0
14/04/2022	15:02:52	0	1
14/04/2022	15:04:19	0	1
14/04/2022	15:05:45	0	1
14/04/2022	15:07:12	0	1
14/04/2022	15:08:38	0	1
14/04/2022	15:10:04	0	1
14/04/2022	15:11:31	0	1
14/04/2022	15:12:57	0	1
14/04/2022	15:14:24	0	1
14/04/2022	15:15:50	0	1
14/04/2022	15:17:16	0	1
14/04/2022	15:18:43	0	1
14/04/2022	15:20:09	0	1
14/04/2022	15:21:36	0	1
14/04/2022	15:23:02	0	1
14/04/2022	15:24:28	0	1
14/04/2022	15:25:55	0	0
14/04/2022	15:27:21	0	0
14/04/2022	15:28:48	0	0
14/04/2022	15:30:14	0	0
14/04/2022	15:31:40	0	0
14/04/2022	15:33:07	0	0
14/04/2022	15:34:33	0	0
14/04/2022	15:36:00	0	0
14/04/2022	15:37:26	0	0
14/04/2022	15:38:52	0	0
14/04/2022	15:40:19	0	0
14/04/2022	15:41:45	0	0
14/04/2022	15:43:12	0	0
14/04/2022	15:44:38	0	0
14/04/2022	15:46:04	0	0
14/04/2022	15:47:31	0	0
14/04/2022	15:48:57	0	0
14/04/2022	15:50:24	0	0
14/04/2022	15:51:50	0	0
14/04/2022	15:53:16	0	0
14/04/2022	15:54:43	0	0
14/04/2022	15:56:09	0	0
14/04/2022	15:57:36	0	0
14/04/2022	15:59:02	0	0
14/04/2022	16:00:28	0	0
14/04/2022	16:01:55	0	0
14/04/2022	16:03:21	0	0
14/04/2022	16:04:48	0	0
14/04/2022	16:06:14	0	0
14/04/2022	16:07:40	0	0
14/04/2022	16:09:07	0	0
14/04/2022	16:10:33	0	0
14/04/2022	16:12:00	0	0
14/04/2022	16:13:26	0	0
14/04/2022	16:14:52	0	0
14/04/2022	16:16:19	0	0
14/04/2022	16:17:45	0	0
14/04/2022	16:19:12	0	0
14/04/2022	16:20:38	0	0
14/04/2022	16:22:04	0	0
14/04/2022	16:23:31	0	0
14/04/2022	16:24:57	0	0
14/04/2022	16:26:24	0	0
14/04/2022	16:27:50	0	0
14/04/2022	16:29:16	0	0
14/04/2022	16:30:43	0	0
14/04/2022	16:32:09	0	0
14/04/2022	16:33:36	0	0
14/04/2022	16:35:02	0	0
14/04/2022	16:36:28	0	0
14/04/2022	16:37:55	0	0
14/04/2022	16:39:21	0	0
14/04/2022	16:40:48	0	0
14/04/2022	16:42:14	0	0
14/04/2022	16:43:40	0	0
14/04/2022	16:45:07	0	0
14/04/2022	16:46:33	0	0
14/04/2022	16:48:00	0	0
14/04/2022	16:49:26	0	0
14/04/2022	16:50:52	0	0
14/04/2022	16:52:19	0	0
14/04/2022	16:53:45	0	0
14/04/2022	16:55:12	0	0
14/04/2022	16:56:38	0	0
14/04/2022	16:58:04	0	0
14/04/2022	16:59:31	0	0
14/04/2022	17:00:57	0	0
14/04/2022	17:02:24	0	0
14/04/2022	17:03:50	0	0
14/04/2022	17:05:16	0	0
14/04/2022	17:06:43	0	0
14/04/2022	17:08:09	0	0
14/04/2022	17:09:36	0	0
14/04/2022	17:11:02	0	0
14/04/2022	17:12:28	0	0
14/04/2022	17:13:55	0	0
14/04/2022	17:15:21	0	0
14/04/2022	17:16:48	0	0
14/04/2022	17:18:14	0	0
14/04/2022	17:19:40	0	0
14/04/2022	17:21:07	0	0
14/04/2022	17:22:33	0	0
14/04/2022	17:24:00	0	0
14/04/2022	17:25:26	0	0
14/04/2022	17:26:52	0	0
14/04/2022	17:28:19	0	0
14/04/2022	17:29:45	0	0
14/04/2022	17:31:12	0	0
14/04/2022	17:32:38	0	0
14/04/2022	17:34:04	0	0
14/04/2022	17:35:31	0	0
14/04/2022	17:36:57	0	0
14/04/2022	17:38:24	0	0
14/04/2022	17:39:50	0	0
14/04/2022	17:41:16	0	0
14/04/2022	17:42:43	0	0
14/04/2022	17:44:09	0	0
14/04/2022	17:45:36	0	0
14/04/2022	17:47:02	0	0
14/04/2022	17:48:28	0	0
14/04/2022	17:49:55	0	0
14/04/2022	17:51:21	0	0
14/04/2022	17:52:48	0	0
14/04/2022	17:54:14	0	0
14/04/2022	17:55:40	0	0
14/04/2022	17:57:07	0	0
14/04/2022	17:58:33	0	0
14/04/2022	18:00:00	0	0
14/04/2022	18:01:26	0	0
14/04/2022	18:02:52	0	0
14/04/2022	18:04:19	0	0
14/04/2022	18:05:45	0	0
14/04/2022	18:07:12	0	0
14/04/2022	18:08:38	0	0
14/04/2022	18:10:04	0	0
14/04/2022	18:11:31	0	0
14/04/2022	18:12:57	0	0
14/04/2022	18:14:24	0	0
14/04/2022	18:15:50	0	0
14/04/2022	18:17:16	0	0
14/04/2022	18:18:43	0	0
14/04/2022	18:20:09	0	0
14/04/2022	18:21:36	0	0
14/04/2022	18:23:02	0	0
14/04/2022	18:24:28	0	0
14/04/2022	18:25:55	0	0
14/04/2022	18:27:21	0	0
14/04/2022	18:28:48	0	0
14/04/2022	18:30:14	0	0
14/04/2022	18:31:40	0	0
14/04/2022	18:33:07	0	0
14/04/2022	18:34:33	0	0
14/04/2022	18:36:00	0	0
14/04/2022	18:37:26	0	0
14/04/2022	18:38:52	0	0
14/04/2022	18:40:19	0	0
14/04/2022	18:41:45	0	0
14/04/2022	18:43:12	0	0
14/04/2022	18:44:38	0	0
14/04/2022	18:46:04	0	0
14/04/2022	18:47:31	0	0
14/04/2022	18:48:57	0	0
14/04/2022	18:50:24	0	0
14/04/2022	18:51:50	0	0
14/04/2022	18:53:16	0	0
14/04/2022	18:54:43	0	0
14/04/2022	18:56:09	0	0
14/04/2022	18:57:36	0	0
14/04/2022	18:59:02	0	0
14/04/2022	19:00:28	0	0
14/04/2022	19:01:55	0	0
14/04/2022	19:03:21	0	0
14/04/2022	19:04:48	0	0
14/04/2022	19:06:14	0	0
14/04/2022	19:07:40	0	0
14/04/2022	19:09:07	0	0
14/04/2022	19:10:33	0	0
14/04/2022	19:12:00	0	0
14/04/2022	19:13:26	0	0
14/04/2022	19:14:52	0	0
14/04/2022	19:16:19	0	0
14/04/2022	19:17:45	0	0
14/04/2022	19:19:12	0	0
14/04/2022	19:20:38	0	0
14/04/2022	19:22:04	0	0
14/04/2022	19:23:31	0	0
14/04/2022	19:24:57	0	0
14/04/2022	19:26:24	0	0
14/04/2022	19:27:50	0	0
14/04/2022	19:29:16	0	0
14/04/2022	19:30:43	0	0
14/04/2022	19:32:09	0	0
14/04/2022	19:33:36	0	0
14/04/2022	19:35:02	0	0
14/04/2022	19:36:28	0	0
14/04/2022	19:37:55	0	0
14/04/2022	19:39:21	0	0
14/04/2022	19:40:48	0	0
14/04/2022	19:42:14	0	0
14/04/2022	19:43:40	0	0
14/04/2022	19:45:07	0	0
14/04/2022	19:46:33	0	0
14/04/2022	19:48:00	0	0
14/04/2022	19:49:26	0	0
14/04/2022	19:50:52	0	0
14/04/2022	19:52:19	0	0
14/04/2022	19:53:45	0	0
14/04/2022	19:55:12	0	0
14/04/2022	19:56:38	0	0
14/04/2022	19:58:04	0	0
14/04/2022	19:59:31	0	0
14/04/2022	20:00:57	0	0
14/04/2022	20:02:24	0	0
14/04/2022	20:03:50	0	0
14/04/2022	20:05:16	0	0
14/04/2022	20:06:43	0	0
14/04/2022	20:08:09	0	0
14/04/2022	20:09:36	0	0
14/04/2022	20:11:02	0	0
14/04/2022	20:12:28	0	0
14/04/2022	20:13:55	0	0
14/04/2022	20:15:21	0	0
14/04/2022	20:16:48	0	0
14/04/2022	20:18:14	0	0
14/04/2022	20:19:40	0	0
14/04/2022	20:21:07	0	0
14/04/2022	20:22:33	0	0
14/04/2022	20:24:00	0	0
14/04/2022	20:25:26	0	0
14/04/2022	20:26:52	0	0
14/04/2022	20:28:19	0	0
14/04/2022	20:29:45	0	0
14/04/2022	20:31:12	0	0
14/04/2022	20:32:38	0	0
14/04/2022	20:34:04	0	0
14/04/2022	20:35:31	0	0
14/04/2022	20:36:57	0	0
14/04/2022	20:38:24	0	0
14/04/2022	20:39:50	0	0
14/04/2022	20:41:16	0	0
14/04/2022	20:42:43	0	0
14/04/2022	20:44:09	0	0
14/04/2022	20:45:36	0	0
14/04/2022	20:47:02	0	0
14/04/2022	20:48:28	0	0
14/04/2022	20:49:55	0	0
14/04/2022	20:51:21	0	0
14/04/2022	20:52:48	0	0
14/04/2022	20:54:14	0	0
14/04/2022	20:55:40	0	0
14/04/2022	20:57:07	0	0
14/04/2022	20:58:33	0	0
14/04/2022	21:00:00	0	0
14/04/2022	21:01:26	0	0
14/04/2022	21:02:52	0	0
14/04/2022	21:04:19	0	0
14/04/2022	21:05:45	0	0
14/04/2022	21:07:12	0	0
14/04/2022	21:08:38	0	0
14/04/2022	21:10:04	0	0
14/04/2022	21:11:31	0	0
14/04/2022	21:12:57	0	0
14/04/2022	21:14:24	0	0
14/04/2022	21:15:50	0	0
14/04/2022	21:17:16	0	0
14/04/2022	21:18:43	0	0
14/04/2022	21:20:09	0	0
14/04/2022	21:21:36	0	0
14/04/2022	21:23:02	0	0
14/04/2022	21:24:28	0	0
14/04/2022	21:25:55	0	0
14/04/2022	21:27:21	0	0
14/04/2022	21:28:48	0	0
14/04/2022	21:30:14	0	0
14/04/2022	21:31:40	0	0
14/04/2022	21:33:07	0	0
14/04/2022	21:34:33	0	0
14/04/2022	21:36:00	0	0
14/04/2022	21:37:26	0	0
14/04/2022	21:38:52	0	0
14/04/2022	21:40:19	0	0
14/04/2022	21:41:45	0	0
14/04/2022	21:43:12	0	0
14/04/2022	21:44:38	0	0
14/04/2022	21:46:04	0	0
14/04/2022	21:47:31	0	0
14/04/2022	21:48:57	0	0
14/04/2022	21:50:24	0	0
14/04/2022	21:51:50	0	0
14/04/2022	21:53:16	0	0
14/04/2022	21:54:43	0	0
14/04/2022	21:56:09	0	0
14/04/2022	21:57:36	0	0
14/04/2022	21:59:02	0	0
14/04/2022	22:00:28	0	0
14/04/2022	22:01:55	0	0
14/04/2022	22:03:21	0	0
14/04/2022	22:04:48	0	0
14/04/2022	22:06:14	0	0
14/04/2022	22:07:40	0	0
14/04/2022	22:09:07	0	0
14/04/2022	22:10:33	0	0
14/04/2022	22:12:00	0	0
14/04/2022	22:13:26	0	0
14/04/2022	22:14:52	0	0
14/04/2022	22:16:19	0	0
14/04/2022	22:17:45	0	0
14/04/2022	22:19:12	0	0
14/04/2022	22:20:38	0	0
14/04/2022	22:22:04	0	0
14/04/2022	22:23:31	0	0
14/04/2022	22:24:57	0	0
14/04/2022	22:26:24	0	0
14/04/2022	22:27:50	0	0
14/04/2022	22:29:16	0	0
14/04/2022	22:30:43	0	0
14/04/2022	22:32:09	0	0
14/04/2022	22:33:36	0	0
14/04/2022	22:35:02	0	0
14/04/2022	22:36:28	0	0
14/04/2022	22:37:55	0	0
14/04/2022	22:39:21	0	0
14/04/2022	22:40:48	0	0
14/04/2022	22:42:14	0	0
14/04/2022	22:43:40	0	0
14/04/2022	22:45:07	0	0
14/04/2022	22:46:33	0	0
14/04/2022	22:48:00	0	0
14/04/2022	22:49:26	0	0
14/04/2022	22:50:52	0	0
14/04/2022	22:52:19	0	0
14/04/2022	22:53:45	0	0
14/04/2022	22:55:12	0	0
14/04/2022	22:56:38	0	0
14/04/2022	22:58:04	0	0
14/04/2022	22:59:31	0	0
14/04/2022	23:00:57	0	0
14/04/2022	23:02:24	0	0
14/04/2022	23:03:50	0	0
14/04/2022	23:05:16	0	0
14/04/2022	23:06:43	0	0
14/04/2022	23:08:09	0	0
14/04/2022	23:09:36	0	0
14/04/2022	23:11:02	0	0
14/04/2022	23:12:28	0	0
14/04/2022	23:13:55	0	0
14/04/2022	23:15:21	0	0
14/04/2022	23:16:48	0	0
14/04/2022	23:18:14	0	0
14/04/2022	23:19:40	0	0
14/04/2022	23:21:07	0	0
14/04/2022	23:22:33	0	0
14/04/2022	23:24:00	0	0
14/04/2022	23:25:26	0	0
14/04/2022	23:26:52	0	0
14/04/2022	23:28:19	0	0
14/04/2022	23:29:45	0	0
14/04/2022	23:31:12	0	0
14/04/2022	23:32:38	0	0
14/04/2022	23:34:04	0	0
14/04/2022	23:35:31	0	0
14/04/2022	23:36:57	0	0
14/04/2022	23:38:24	0	0
14/04/2022	23:39:50	0	0
14/04/2022	23:41:16	0	0
14/04/2022	23:42:43	0	0
14/04/2022	23:44:09	0	0
14/04/2022	23:45:36	0	0
14/04/2022	23:47:02	0	0
14/04/2022	23:48:28	0	0
14/04/2022	23:49:55	0	0
14/04/2022	23:51:21	0	0
14/04/2022	23:52:48	0	0
14/04/2022	23:54:14	0	0
14/04/2022	23:55:40	0	0
14/04/2022	23:57:07	0	0
14/04/2022	23:58:33	0	0
15/04/2022	00:00:00	0	0
15/04/2022	00:01:26	0	0
15/04/2022	00:02:52	0	0
15/04/2022	00:04:19	0	0
15/04/2022	00:05:45	0	0
15/04/2022	00:07:12	0	0
15/04/2022	00:08:38	0	0
15/04/2022	00:10:04	0	0
15/04/2022	00:11:31	0	0
15/04/2022	00:12:57	0	0
15/04/2022	00:14:24	0	0
15/04/2022	00:15:50	0	0
15/04/2022	00:17:16	0	0
15/04/2022	00:18:43	0	0
15/04/2022	00:20:09	0	0
15/04/2022	00:21:36	0	0
15/04/2022	00:23:02	0	0
15/04/2022	00:24:28	0	0
15/04/2022	00:25:55	0	0
15/04/2022	00:27:21	0	0
15/04/2022	00:28:48	0	0
15/04/2022	00:30:14	0	0
15/04/2022	00:31:40	0	0
15/04/2022	00:33:07	0	0
15/04/2022	00:34:33	0	0
15/04/2022	00:36:00	0	0
15/04/2022	00:37:26	0	0
15/04/2022	00:38:52	0	0
15/04/2022	00:40:19	0	0
15/04/2022	00:41:45	0	0
15/04/2022	00:43:12	0	0
15/04/2022	00:44:38	0	0
15/04/2022	00:46:04	0	0
15/04/2022	00:47:31	0	0
15/04/2022	00:48:57	0	0
15/04/2022	00:50:24	0	0
15/04/2022	00:51:50	0	0
15/04/2022	00:53:16	0	0
15/04/2022	00:54:43	0	0
15/04/2022	00:56:09	0	0
15/04/2022	00:57:36	0	0
15/04/2022	00:59:02	0	0
15/04/2022	01:00:28	0	0
15/04/2022	01:01:55	0	0
15/04/2022	01:03:21	0	0
15/04/2022	01:04:48	0	0
15/04/2022	01:06:14	0	0
15/04/2022	01:07:40	0	0
15/04/2022	01:09:07	0	0
15/04/2022	01:10:33	0	0
15/04/2022	01:12:00	0	0
15/04/2022	01:13:26	0	0
15/04/2022	01:14:52	0	0
15/04/2022	01:16:19	0	0
15/04/2022	01:17:45	0	0
15/04/2022	01:19:12	0	0
15/04/2022	01:20:38	0	0
15/04/2022	01:22:04	0	0
15/04/2022	01:23:31	0	0
15/04/2022	01:24:57	0	0
15/04/2022	01:26:24	0	0
15/04/2022	01:27:50	0	0
15/04/2022	01:29:16	0	0
15/04/2022	01:30:43	0	0
15/04/2022	01:32:09	0	0
15/04/2022	01:33:36	0	0
15/04/2022	01:35:02	0	0
15/04/2022	01:36:28	0	0
15/04/2022	01:37:55	0	0
15/04/2022	01:39:21	0	0
15/04/2022	01:40:48	0	0
15/04/2022	01:42:14	0	0
15/04/2022	01:43:40	0	0
15/04/2022	01:45:07	0	0
15/04/2022	01:46:33	0	0
15/04/2022	01:48:00	0	0
15/04/2022	01:49:26	0	0
15/04/2022	01:50:52	0	0
15/04/2022	01:52:19	0	0
15/04/2022	01:53:45	0	0
15/04/2022	01:55:12	0	0
15/04/2022	01:56:38	0	0
15/04/2022	01:58:04	0	0
15/04/2022	01:59:31	0	0
15/04/2022	02:00:57	0	0
15/04/2022	02:02:24	0	0
15/04/2022	02:03:50	0	0
15/04/2022	02:05:16	0	0
15/04/2022	02:06:43	0	0
15/04/2022	02:08:09	0	0
15/04/2022	02:09:36	0	0
15/04/2022	02:11:02	0	0
15/04/2022	02:12:28	0	0
15/04/2022	02:13:55	0	0
15/04/2022	02:15:21	0	0
15/04/2022	02:16:48	0	0
15/04/2022	02:18:14	0	0
15/04/2022	02:19:40	0	0
15/04/2022	02:21:07	0	0
15/04/2022	02:22:33	0	0
15/04/2022	02:24:00	0	0
15/04/2022	02:25:26	0	0
15/04/2022	02:26:52	0	0
15/04/2022	02:28:19	0	0
15/04/2022	02:29:45	0	0
15/04/2022	02:31:12	0	0
15/04/2022	02:32:38	0	0
15/04/2022	02:34:04	0	0
15/04/2022	02:35:31	0	0
15/04/2022	02:36:57	0	0
